id,sku,skuRemake,skuNumeric,gender,msrp
341,T05602-Tan/Black/White/Blue,"T05602,Tan/Black/White/Blue",05602,MEN,
264,T05603-Maroon/Black,"T05603,Maroon/Black",05603,MEN,
1156,T05603-Maroon/Multi,"T05603,Maroon/Multi",05603,MEN,
1157,T05603-Tan/Black/Coffee,"T05603,Tan/Black/Coffee",05603,MEN,
337,T05603-Tan/Black/White/Blue,"T05603,Tan/Black/White/Blue",05603,MEN,
508,T11485-Tan,"T11485,Tan",11485,MEN,
278,T45504ST-Maroon,"T45504ST,Maroon",45504ST,MEN,
1010,T45512ST-Black,"T45512ST,Black",45512ST,MEN,
833,T45512ST-Maroon,"T45512ST,Maroon",45512ST,MEN,
953,T45512ST-Tan,"T45512ST,Tan",45512ST,MEN,
559,T45925-Tan,"T45925,Tan",45925ST,MEN,
556,T56601-Tan,"T56601,Tan",56601,MEN,
920,T59206-Tan,"T59206,Tan",59206,MEN,
184,T64501-Tan,"T64501,Tan",64501,MEN,
1681,T90404-Tan,"T90404,Tan",90404,MEN,
1768,T92306-D.Brown,"T92306,D.Brown",92306,MEN,
283,T95402-Tan/Black,"T95402,Tan/Black",95402,MEN,
257,T95502-Maroon,"T95502,Maroon",95502,MEN,
132,T95504-Maroon,"T95504,Maroon",95504,MEN,
51,T95504-Tan,"T95504,Tan",95504,MEN,
193,T95511-Maroon,"T95511,Maroon",95511,MEN,
192,T95511-Tan,"T95511,Tan",95511,MEN,
195,T95512-Maroon,"T95512,Maroon",95512,MEN,
194,T95512-Tan,"T95512,Tan",95512,MEN,
1915,T96401-Tan,"T96401,Tan",96401,MEN,
404,T96402-Maroon,"T96402,Maroon",96402,MEN,
1056,T97202-Maroon,"T97202,Maroon",97202,MEN,
1916,T97203-D.Brown/Tan,"T97203,D.Brown/Tan",97203,MEN,
1917,T97203-Tan/D.Brown,"T97203,Tan/D.Brown",97203,MEN,
984,T97304-Tan,"T97304,Tan",97304,MEN,
353,T97402-Maroon,"T97402,Maroon",97402,MEN,
1044,T97402-Tan,"T97402,Tan",97402,MEN,
974,T97403-Tan,"T97403,Tan",97403,MEN,
520,TN04602-Maroon/D.Brown/Black,"TN04602,Maroon/D.Brown/Black",04602,MEN,
980,TN04602-Maroon/Tan,"TN04602,Maroon/Tan",04602,MEN,
185,TN04602-Maroon/White,"TN04602,Maroon/White",04602,MEN,
519,TN04602-Tan/Tan/Black,"TN04602,Tan/Tan/Black",04602,MEN,
169,TN04602-Tan/White/Black,"TN04602,Tan/White/Black",04602,MEN,
1158,TN05603-Maroon/Black/White,"TN05603,Maroon/Black/White",05603,MEN,
564,TX45504ST-Maroon,"TX45504ST,Maroon",45504ST,MEN,
565,TX95504-Maroon,"TX95504,Maroon",95504,MEN,
1450,V63103-D.Brown/Black,"V63103,D.Brown/Black",63103,MEN,
1453,V63104-Black,"V63104,Black",63104,MEN,
1454,V63105-Black,"V63105,Black",63105,MEN,
